name,customizable_games,children's_games,thematic_games,strategy_games,abstract_games,family_games,wargames,party_games
Amazed: the Game,0,0,0,0,0,0,0,0
Fossil,0,0,0,0,1,1,0,0
Champion of Earth,0,0,0,0,0,0,0,0
I Will Survive,0,0,0,0,0,0,0,0
West Wall,0,0,0,0,0,0,1,0
Bananas,0,0,0,0,0,0,0,0
Joe Name It,0,0,0,0,0,0,0,0
Weakest Link,0,0,0,0,0,0,0,0
Beirut ‘82: Arab Stalingrad,0,0,0,0,0,0,1,0
El Capitán Alatriste,0,0,0,0,0,0,0,0
Fantasy Adventures,1,0,0,0,0,0,0,0
Millionær,0,0,0,0,0,0,0,0
Zoo Yatzy,0,0,0,0,0,0,0,0
UNO Stacko,0,0,0,0,0,0,0,0
Gerüchteküche,0,0,0,0,0,0,0,0
Monopoly: Coca-Cola Collector's Edition,0,0,0,0,0,0,0,0
1001 Karawane,0,0,0,0,0,0,0,0
4 en Letras,0,0,0,0,0,0,0,0
Digimon Digital Monsters,0,0,0,0,0,0,1,0
Speak Out: Kids vs Parents,0,0,0,0,0,0,0,0
Mental Floss Game,0,0,0,0,0,0,0,0
Gold!,0,0,0,0,0,0,0,0
Balanx,0,0,0,0,1,0,0,0
Station Manager,0,0,0,0,0,0,0,0
Kitty Chaos,0,1,0,0,0,0,0,0
Monopoly: Muppets,0,0,0,0,0,0,0,0
Pick the Lock,0,0,0,0,0,0,0,0
7 Deadly Sins,0,0,0,0,0,0,0,0
Trivial Pursuit: Family Edition,0,1,0,0,0,0,0,0
ReFraze,0,0,0,0,0,0,0,0
Ocean,0,0,0,0,0,0,0,0
Legends of Signum: Battle for Vallor,0,0,0,0,0,0,0,0
Elementalis,0,0,0,0,0,0,0,0
Pokémon Jr. Adventure Game: Pokémon Emergency!,0,0,0,0,0,0,0,0
Donkey Kong,0,1,0,0,0,0,0,0
Are You Afraid of the Dark?,0,1,0,0,0,0,0,0
Lightning: War on Terror,0,0,0,0,0,0,0,0
Scrabble Card Game,0,0,0,0,0,0,0,0
Ab die Post!,0,0,0,0,0,1,0,0
Kazaam Dice,0,0,0,0,0,0,0,0
The Wrong Game,0,0,0,0,0,0,0,0
Treasure Quest,0,1,0,0,1,0,0,0
Hirelings: The Ascent,0,0,0,0,0,0,0,0
Win/Lose Revolution,0,0,0,0,0,0,0,0
Zero Hour: Survival Horror Card Game,0,0,0,0,0,0,0,0
Magical Maze,0,1,0,0,0,0,0,0
The ElfQuest Boardgame,0,0,0,0,0,0,0,0
Out of the Woods,0,0,0,0,0,0,0,0
Sherpa,0,0,0,0,0,0,0,0
Irrational Game,0,0,0,0,0,0,0,0
Star Wars: Angriff der Rebellen,0,0,0,0,0,0,0,0
Trivial Pursuit: 1960's Edition,0,0,0,0,0,0,0,0
Yundao,0,0,0,0,1,0,0,0
The Rolling Moon,0,0,0,0,0,0,0,0
GemBlo Pyramid,0,0,0,0,0,0,0,0
Scene It?: The DVD Movie Game,0,0,0,0,0,0,0,1
Monopoly: Singapore,0,0,0,0,0,0,0,0
FATAL,0,0,0,0,0,0,0,0
Spawn: The Game,0,0,0,0,0,0,0,0
Star Patrol: Carrier Commander,0,0,0,0,0,0,0,0
Diggity Dog,0,1,0,0,0,0,0,0
Primo,0,0,0,0,0,0,0,0
Lie Detector: The Crime Solving Card Game,0,0,0,0,0,0,0,0
Stop it!,0,0,0,0,0,0,0,0
Monopoly: Disney Theme Park,0,0,0,0,0,0,0,0
Monopoly: Clone Wars,0,0,0,0,0,0,0,0
The London Game,0,0,0,0,0,1,0,0
Azuchi Castle,0,0,0,0,0,0,0,0
The Guinness Game of Records,0,0,0,0,0,0,0,0
Inwigilacja Luksusowa,0,0,0,0,0,0,0,0
Corx,0,0,0,0,0,0,0,0
Monopoly: 1935 Commemorative Edition,0,0,0,0,0,0,0,0
Duel Masters: Battle of the Creatures Board Game,0,0,0,0,0,0,0,0
Double Trouble,0,1,0,0,0,0,0,0
Number Please!,0,0,0,0,0,0,0,0
The Hammer of Thor: The Game of Norse Mythology,0,0,0,0,0,0,0,0
Eragra: The Game of Eras and the First Step,1,0,0,1,0,0,0,0
Funny Bones,0,0,0,0,0,0,0,0
Frog Game,0,0,0,0,0,0,0,0
Geni,0,0,0,0,0,0,0,0
Mastabas,0,0,0,0,0,0,0,0
XLR8,0,0,0,0,0,0,0,0
Toru,0,0,0,0,0,0,0,0
Scene It? Sports powered by ESPN,0,0,0,0,0,0,0,0
The Gnumies,0,0,0,0,0,0,0,0
Trivia Adventure,0,0,0,0,0,0,0,0
The Transformers Game,0,0,0,0,0,0,0,0
Lara Croft: Tomb Raider - The Angel of Darkness,0,0,0,0,0,0,0,0
Spill and Spell,0,0,0,0,0,0,0,0
Eselspiel,0,0,0,0,0,0,0,0
Star Wars: Death Star Assault Game,0,0,0,0,0,0,0,0
Rummikub Rummy Dice Game,0,0,0,0,0,0,0,0
Oraklos,0,0,0,0,1,1,0,0
British Square,0,0,0,0,1,0,0,0
Titanic,0,0,0,0,0,0,0,0
Pirates of the Caribbean: Trading Card Game,0,0,0,0,0,0,0,0
Soluna,0,0,0,0,0,0,0,0
4th Reich: Puremen vs. the Mutants for Control of the World,0,0,0,0,0,0,1,0
Cranium Cards,0,0,0,0,0,0,0,0
Don Peperoni,0,0,0,0,0,0,0,0
Cranium Zooreka!,0,1,0,0,0,0,0,0
Can't Catch Harry,0,0,0,0,0,0,0,0
"The Battle for Cassino: Assaulting the Gustav Line, 1944",0,0,0,0,0,0,1,0
Grabsch,0,0,0,0,0,0,0,0
Doctor Who: Battle for the Universe,0,0,0,0,1,0,0,0
Goodnight Moon,0,1,0,0,0,0,0,0
Rolling Thunder,0,0,0,0,0,0,1,0
Romance of the Three Kingdoms Card Game,0,0,0,0,0,0,0,0
4000 A.D.,0,0,0,1,0,0,0,0
Sphinx,0,0,0,0,0,0,0,0
Moce Albionu,0,0,0,0,0,0,0,0
Finish Lines,0,0,0,0,0,0,0,0
Star Wars: Hoth Ice Planet Adventure Game,0,0,0,0,0,0,0,0
Rise of the House of Sa'ud,0,0,0,0,0,0,1,0
Dark Side,0,0,0,0,0,1,0,0
The Hamburger Game,0,1,0,0,0,0,0,0
Tàin,0,0,0,0,0,0,0,0
Green Ghost,0,1,0,0,0,0,0,0
Go Wild!,0,0,0,0,0,0,0,0
Krull,0,0,0,0,0,0,0,0
Cranium Balloon Lagoon,0,1,0,0,0,0,0,0
Baron,0,0,0,0,0,0,0,0
Merlin,0,0,0,0,1,0,0,0
Simulations Canada's Battleship,0,0,0,0,0,0,1,0
The Impossible Machine,0,0,0,0,0,0,0,0
Colorama,0,1,0,0,0,0,0,0
Car Wars: The Card Game,0,0,1,0,0,0,0,0
I Spy Memory Game,0,1,0,0,0,0,0,0
Hero: Immortal King - The Den of Dementia,0,0,1,0,0,0,0,0
Inferno,0,0,0,0,0,0,1,0
Halma,0,0,0,0,1,0,0,0
Rising Kings,0,0,0,0,0,0,0,0
Triology,0,0,0,0,0,0,0,0
Titten Ärsche Sonnenschein,0,0,0,0,0,0,0,0
Troja,0,0,0,0,0,0,0,0
Solo Dungeon Bash,0,0,0,0,0,0,0,0
Emperor's Challenge,0,0,0,0,0,0,0,0
Ziff Zoff,0,0,0,0,0,0,0,0
Marriage Material,0,0,0,0,0,0,0,0
Koala,0,0,0,0,0,0,0,0
Urknall: The Big Bang,0,0,0,0,0,0,0,0
Bamboozle,0,0,0,0,0,0,0,0
Scooby-Doo! Thrills and Spills,0,1,0,0,0,0,0,0
Mustang,0,0,0,0,0,0,0,0
Pirateer,0,0,0,0,0,1,0,0
Change!,0,0,0,0,0,1,0,0
Monopoly: Star Trek Limited Edition,0,0,0,0,0,0,0,0
Castle: The Detective Card Game,0,0,0,0,0,0,0,0
"The Chronicles of Narnia The Lion, The Witch and The Wardrobe Game",0,1,0,0,0,0,0,0
Card of the Dead,0,0,0,0,0,0,0,1
The Really Nasty Golf Game,0,0,0,0,0,0,0,0
Skip-Bo Dice,0,0,0,0,0,0,0,0
Trivial Pursuit: Party,0,0,0,0,0,0,0,0
The Hamsters,0,1,0,0,0,0,0,0
Trivial Pursuit: Young Players Edition Master Game,0,0,0,0,0,0,0,0
59 Seconds,0,0,0,0,0,0,0,0
Trivial Pursuit: Disney - The Animated Picture Edition,0,0,0,0,0,0,0,0
Close Encounters of the Third Kind,0,0,0,0,0,0,0,0
8 1/2,0,0,0,0,0,0,0,0
Heist,0,0,0,0,0,0,0,0
Go Tell the Spartans,0,0,0,0,0,0,1,0
The Emoji Game,0,0,0,0,0,0,0,0
Give It to the King!,0,0,0,0,0,0,0,0
Coup,0,0,0,0,0,0,1,0
BSZZZZ!,0,0,0,0,0,0,0,0
Monopoly: Fortnite,0,0,0,0,0,0,0,0
NFL Showdown,0,0,0,0,0,0,0,0
Eat It!,0,0,0,0,0,0,0,0
Flushin' Frenzy,0,0,0,0,0,0,0,0
Akkon: Machtkampf der Tempelritter,0,0,0,0,0,0,0,0
Race,0,0,0,0,0,0,0,0
The Wonderful World of Disney Trivia Game,0,0,0,0,0,0,0,0
CUPONK,0,0,0,0,0,0,0,0
Feste Druff,0,0,0,0,0,0,0,0
Kaboodl,0,0,0,0,0,0,0,0
Håtunaleken,0,0,0,0,0,0,1,0
Skyscrapers,0,0,0,0,0,0,0,0
Wiochmen Rejser,0,0,0,0,0,0,0,0
Dark Crusade:  The War in the East 1941-45,0,0,0,0,0,0,1,0
Harry Potter and the Sorcerer's Stone Mystery at Hogwarts Game,0,0,1,0,0,1,0,0
Kula Kula,0,0,0,0,0,0,0,0
Mini Cat & Mouse,0,1,0,0,0,0,0,0
U-Build Sorry!,0,1,0,0,0,0,0,0
Cat in The Hat:  I Can do that!,0,0,0,0,0,0,0,0
FLY,0,0,0,0,0,1,0,0
Home Alone,0,0,0,0,0,0,0,0
MiniMonFa (MiniMonsterFantasy),0,0,1,0,0,0,0,0
Black Molly,0,0,0,0,0,0,0,0
Brain Games,0,0,0,0,0,0,0,0
Bakari,0,0,0,0,1,0,0,0
Go Bananas!,0,1,0,0,0,0,0,0
5 sekund bez cenzury,0,0,0,0,0,0,0,0
Travel Clue,0,0,0,0,0,0,0,0
The Honeymooners Game,0,0,0,0,0,0,0,0
Chaos Progenitus,0,0,0,0,0,0,0,0
Rotten Apples,0,0,0,0,0,0,0,0
Chicken or Egg?,0,0,0,0,0,0,0,0
Sorry!: Pokémon,0,0,0,0,0,0,0,0
Logo Party,0,0,0,0,0,0,0,0
UNO Moo!,0,1,0,0,0,0,0,0
Project Skyline,0,0,0,0,0,0,0,0
Aku Ankka,0,0,0,0,0,0,0,0
Pictureka! Flipper,0,0,0,0,0,0,0,0
Racer Knights of Falconus,0,0,0,0,0,0,0,0
Hit the Beach,0,0,0,0,0,0,1,0
Monopoly: Game of Thrones Collector's Edition,0,0,0,0,0,0,0,0
Kamakura,0,0,0,0,0,0,0,0
Poleconomy,0,0,0,0,0,1,0,0
"Raid! Commando Operations, in the 20th Century",0,0,0,0,0,0,1,0
Beat the Experts,0,0,0,0,0,0,0,0
Red Zone,1,0,0,0,0,0,0,0
Monopoly: Wonder of The World,0,0,0,0,0,0,0,0
Flip,0,0,0,0,0,0,0,0
Finance,0,0,0,0,0,0,0,0
Quest for the Dungeonmaster,0,1,0,0,0,0,0,0
Scurvy Dogs: Pirates and Privateers,0,0,0,0,0,0,0,0
Captain Bones Gold,0,0,0,0,0,0,0,0
Across the Iron Curtain,0,0,0,0,0,0,0,0
The Wheel of Time Collectible Card Game,1,0,0,0,0,0,0,0
The Suicide Bomber Card Game,0,0,0,0,0,0,0,0
Star Wars Force Grab,0,0,0,0,0,0,0,0
Kingz,0,0,0,0,0,0,0,0
Operation Cannibal,0,0,0,0,0,0,1,0
Monopoly: New Zealand,0,0,0,0,0,0,0,0
Safari Jack,0,0,0,0,1,0,0,0
Martinis & Men,0,0,0,0,0,0,0,0
Four Real,0,0,0,0,0,0,0,0
Digimon Digi-Battle Card Game,1,0,0,0,0,0,0,0
Kto z Kim?,0,0,0,0,0,0,0,0
Altaria: Clash of Dimensions,0,0,0,0,0,0,0,0
Quip It!,0,0,0,0,0,0,0,0
Diary of a Wimpy Kid: Cheese Touch,0,0,0,0,0,0,0,0
Jake and the Never Land Pirates: Who Shook Hook?,0,0,0,0,0,0,0,0
Alternatywy 4,0,0,0,0,0,0,0,0
Monopoly Junior: Travel Edition,0,1,0,0,0,0,0,0
Klugscheisser,0,0,0,0,0,0,0,0
Zombie Fried,0,0,0,0,0,0,0,0
Holy War,0,0,0,0,0,0,1,0
SongBurst 50's & 60's Edition,0,0,0,0,0,0,0,0
Clue: Star Wars,0,0,0,0,0,0,0,0
En Busca Del Imperio Cobra,0,0,0,0,0,0,0,0
Trailer Park Gods,0,0,0,0,0,0,0,0
I Spy Eagle Eye,0,0,0,0,0,0,0,0
Pokémon Master Trainer III,0,0,0,0,0,0,0,0
Tank! Armored Combat in the 20th Century,0,0,0,0,0,0,1,0
Fall of the Roman Empire,0,0,0,0,0,0,0,0
WFF 'N PROOF,0,0,0,0,1,0,0,0
Ginny-O,0,0,0,0,0,0,0,0
Ruffhouse,0,0,0,0,0,0,0,0
Silence in Class!,0,0,0,0,0,0,0,0
File 13,0,0,0,0,0,0,0,0
Princess Ryan's Star Marines,0,0,0,0,0,0,1,0
Carnival Zombie: 2nd Edition,0,0,0,0,0,0,0,0
Komandosi,0,0,0,0,0,0,0,0
Smokers Wild,0,0,0,0,0,0,0,0
Yorktown: The Siege Which Determined the Birth of the United States,0,0,0,0,0,0,1,0
Project Pornstar,0,0,0,0,0,0,0,0
UNO Dare!,0,0,0,0,0,0,0,0
Origins,0,0,0,0,0,0,0,0
Yu-Gi-Oh Millennium Game,0,1,0,0,0,0,0,0
Yo Fui a EGB: El Juego Oficial,0,0,0,0,0,0,0,0
Hunter: Deadly Prey,0,0,0,0,0,0,0,0
The Stock Market Game,0,0,0,1,0,1,0,0
Killer Bunnies and the Journey to Jupiter,0,0,0,0,0,0,0,0
Poker Tiles Game,0,0,0,0,0,0,0,0
Breakout,0,0,0,0,1,0,0,0
Word Power,0,0,0,0,0,0,0,0
Brain Quest,0,1,0,0,0,0,0,0
The Strategy Game,0,0,0,0,0,0,0,0
Chicken of the Sea,0,0,0,0,0,0,1,0
Alpha Omega,0,0,0,0,0,0,1,0
Thieves in the Wood,0,1,0,0,0,0,0,0
Fraud Squad,0,0,0,0,0,0,0,0
Pingo Balance,0,1,0,0,0,0,0,0
Hector and Achilles,0,0,0,1,0,0,0,0
Rice Wars,0,0,0,0,0,0,0,0
"Strange Defeat:  The Fall of France, 1940",0,0,0,0,0,0,1,0
Fish or Cut Bait,0,0,0,0,0,0,0,0
Enigma,0,0,0,0,0,0,0,0
The Game of Life: Pirates of the Caribbean - Dead Man's Chest,0,0,0,0,0,0,0,0
Shadowrun: DMZ Downtown Militarized Zone,0,0,0,0,0,0,1,0
Drakar och Demoner: Brädspelet,0,0,0,0,0,0,0,0
Monopol: Sverige,0,0,0,0,0,0,0,0
Trivial Pursuit: 1980s,0,0,0,0,0,0,0,0
The Market of Alturien,0,0,0,0,0,0,0,0
Management Material (General Office Edition),0,0,0,0,0,0,0,0
Mahjong Solitaire,0,0,0,0,0,0,0,0
Monopoly: Adventure Time Collector's Edition,0,0,0,0,0,0,0,0
Monopoly for Millennials,0,0,0,0,0,0,0,0
Im Schatten des Sonnenkönigs,0,0,0,0,0,0,0,0
Goblins: Epic Death,0,0,0,0,0,0,0,0
Table-MotoGP: The Moto GP Licensed Board Game,0,0,0,0,0,0,0,0
Hero: Immortal King - The Infernal Forge,0,0,1,0,0,0,0,0
Say What You Meme,0,0,0,0,0,0,0,0
Danmark-spillet,0,0,0,0,0,0,0,0
Superfection,0,0,0,0,0,0,0,0
Knights of the Rainbow,0,0,0,0,0,0,0,0
Sushi Express,0,0,0,0,0,0,0,0
Bankruptcy: The Card Game,0,0,0,0,0,0,0,0
Poppa's Pizza Topple,0,1,0,0,0,0,0,0
Monster Maker,0,0,0,0,0,0,0,0
Guards! Guards! A Discworld Boardgame,0,0,1,0,0,0,0,0
Xena: Warrior Princess CCG,1,0,0,0,0,0,0,0
Overthrone,0,0,0,0,0,0,0,0
Harry Potter: Magical Beasts Board Game,0,0,0,0,0,0,0,0
Harry Potter: Diagon Alley Board Game,0,1,0,0,0,0,0,0
Battle of the Sexes,0,0,0,0,0,0,0,0
Oi! Dat's My Leg!,0,0,0,0,0,0,0,0
The Rats in the Walls,0,0,0,0,0,0,0,0
"'CA' Tactical Naval Warfare in the Pacific, 1941-45",0,0,0,0,0,0,1,0
King Toad,0,0,0,0,0,0,0,0
Clown,0,1,0,0,0,0,0,0
Duo,0,0,0,0,0,0,0,0
Bulp!,0,0,0,0,0,0,0,0
Bottles and Bins,0,1,0,0,0,0,0,0
Game of Phones,0,0,0,0,0,0,0,0
Capitaly,0,0,0,0,0,0,0,0
Mighty Morphin Power Rangers Game,0,1,0,0,0,0,0,0
Diamoniak,0,1,0,0,0,0,0,0
Neopets TCG,1,0,0,0,0,0,0,0
Test Match,0,0,0,0,0,0,0,0
Simpsons Trading Card Game,1,0,0,0,0,0,0,0
Caffeine Rush,0,0,0,0,0,0,0,0
Monopoly: NASCAR,0,0,0,0,0,0,0,0
Backyard Builders Treehouse,0,0,0,0,0,0,0,0
Top Ten: The Bill of Rights,0,0,0,0,0,0,0,0
Kan-U-Go,0,0,0,0,0,0,0,0
Gone Fishing!,0,0,0,0,0,1,0,0
Vegas,0,0,0,0,0,1,0,0
Star of the Guardians,1,0,0,0,0,0,0,0
Jenga Xtreme,0,0,0,0,0,0,0,0
Escape The Mad Mummy,0,0,0,0,0,0,0,0
Jeopardy! Simpsons Edition,0,0,0,0,0,0,0,0
Celtic Challenge,0,0,0,0,1,0,0,0
Paladin,0,0,0,0,0,0,0,0
Tri-Virsity,0,0,0,0,0,0,0,0
Fruttirelli,0,1,0,0,0,0,0,0
Gem Quest,0,0,0,0,0,0,0,0
Schotten Rennen,0,0,0,0,0,0,0,0
Star Quest,1,0,0,0,0,0,0,0
SharkPark,0,0,0,0,0,0,0,0
Cranium Dark,0,0,0,0,0,0,0,0
Black-Handed Henry's Potion Party,0,0,0,0,0,0,0,0
Schwarzer Kater,0,0,0,0,0,0,0,0
Alibi,0,0,0,0,0,1,0,0
The Christmas Game,0,0,0,0,0,0,0,0
Transformers Adventure Game,0,1,0,0,0,0,0,0
Komme Gleich,0,0,0,0,0,0,0,0
Dschungel,0,0,0,0,0,0,0,0
Up & Down,0,0,0,0,0,0,0,0
Monopoly: World Cup France '98 Edition,0,0,0,0,0,0,0,0
Snowball Fight,0,1,0,0,0,0,0,0
Anera's Arena,0,0,0,0,0,0,0,0
Die Erbtante,0,0,0,0,0,0,0,0
Relic Raiders: Haunted Ruins,0,0,0,0,0,0,0,0
Secrets of the Pyramids,0,1,0,0,0,0,0,0
Tuk-Tuk Taxi,0,0,0,0,0,0,0,0
Ultra-Warrior,0,0,0,0,0,0,1,0
Pirate Code,0,1,0,0,0,0,0,0
Great States!,0,1,0,0,0,0,0,0
Random Encounter: Plains of the Troll King,0,0,0,0,0,0,0,0
"Zobmondo!! Would you rather...? Twisted, sick and wrong. Late night.",0,0,0,0,0,0,0,0
Superpoly,0,0,0,0,0,0,0,0
The Tick: Hip Deep in Evil!,0,0,0,0,0,0,0,0
Pirate Island,0,0,0,0,0,0,0,0
Scandaroon,0,0,0,0,0,0,0,0
Vantage,0,0,0,0,0,0,0,0
Domination,0,0,0,0,1,0,0,0
Phantom Rallye,0,1,0,0,0,0,0,0
CLASH: Jihad vs. McWorld,0,0,0,0,0,0,0,0
Pop to the Shops,0,1,0,0,0,0,0,0
U-Build Connect 4,0,1,0,0,0,0,0,0
Like: The Social Game,0,0,0,0,0,1,0,1
Pummeleinhorn: Der Kekfe Marathon,0,0,0,0,0,0,0,0
Hero: Immortal King - The Lair of the Lich,0,0,1,0,0,0,0,0
Abetto,0,0,0,0,0,0,0,0
Fishing for Terrorists,0,0,0,0,0,0,0,0
Totally Gross,0,1,0,0,0,0,0,0
Quests of the Round Table,0,0,1,0,0,1,0,0
You've Been Sentenced!,0,0,0,0,0,0,0,1
Pairs in Pears,0,0,0,0,0,0,0,0
"La Grande Armee: Campaigns of Napoleon, 1805-1815",0,0,0,0,0,0,1,0
Masters of the Universe,0,1,0,0,0,1,0,0
Krystal,0,0,0,0,0,0,0,0
The Tower of Mystery,0,0,0,0,0,0,0,0
Pirate's Cove: Search for the Treasure Game,0,1,0,0,0,0,0,0
Monopoly: Hong Kong,0,0,0,0,0,0,0,0
Stampede!,0,0,0,0,0,0,0,0
Spion & Spion,0,0,0,0,0,0,0,0
Flux,0,0,0,0,0,0,0,0
Monopoly: Doctor Who 50th Anniversary Collectors Edition,0,0,0,0,0,0,0,0
Ren Faire,0,0,0,0,0,0,0,0
Bogoss,0,1,0,0,0,0,0,0
Roman Taxi,0,0,0,0,0,0,0,0
Cthulhu Rising,0,0,0,0,1,0,0,0
Goblins,0,0,1,0,0,0,0,0
Rhino Rampage,0,0,0,0,0,0,0,0
Echelons of Fury,1,0,0,0,0,0,0,0
The T-Shirt Game,0,0,0,0,0,0,0,0
Westminster: The Election Game,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0
Switch 16,0,0,0,0,0,0,0,0
MiFuChi,0,0,0,0,0,0,0,0
Horse Show,0,0,0,0,0,0,0,0
Maximum Throwdown: Overload,0,0,0,0,0,0,0,0
First to Find,0,0,0,0,0,0,0,0
Zoo Panic,0,1,0,0,0,0,0,0
Dart Wars,0,0,0,0,0,0,1,0
Morgan's Revenge,0,0,0,0,0,0,0,0
Black Market Warehouse,0,0,0,0,0,0,0,0
The Game of Crown and Anchor,0,0,0,0,0,0,0,0
Level 8: Das Kartenspiel,0,0,0,0,0,0,0,0
Word Mastermind,0,0,0,0,1,0,0,0
Yali,0,0,0,0,1,0,0,0
Cowtown,0,0,0,0,0,0,0,0
"Wake up, Cthulhu!",0,0,0,0,0,0,0,0
Crystal Code,0,0,0,0,1,0,0,0
Madeline's House,0,1,0,0,0,0,0,0
Scary Tales: Snow White vs. The Giant,0,0,1,0,0,0,0,0
The Terminator: The Official Board Game,0,0,0,0,0,0,0,0
BOX,0,0,0,0,0,0,0,0
The Game of Life: Fame Edition,0,0,0,0,0,0,0,0
Peanut Butter & Jelly Card Game,0,1,0,0,0,0,0,0
High Five!,0,0,0,0,1,0,0,0
Clown Standoff,0,0,0,0,0,0,0,0
The Simpsons Mystery of Life,0,0,0,0,0,0,0,0
Alpha Blitz,0,0,0,0,0,0,0,0
"You Gotta Be Kidding! The Crazy Game of ""Would You Rather...?""",0,0,0,0,0,0,0,0
Mountaineering,0,0,0,0,0,0,0,0
Unusual Suspects,0,0,0,0,0,0,0,0
Gas Out,0,0,0,0,0,0,0,0
Golf Masters,0,0,0,0,0,0,0,0
Imperium: 3rd Millennium,0,0,0,0,0,0,1,0
Bible TriBond,0,0,0,0,0,0,0,0
Monopoly Junior: Toy Story,0,1,0,0,0,0,0,0
Dog Eat Dog,0,0,0,0,0,0,0,0
Monopoly: Batman & Robin,0,0,0,0,0,0,0,0
Scrabble Up,0,0,0,0,0,0,0,0
The Fittest,0,0,0,0,0,0,0,0
He & She,0,0,0,0,0,0,0,0
Banana Express,0,1,0,0,0,0,0,0
Colossal Cave: The Board Game,0,0,1,0,0,0,0,0
Colorio,0,0,0,0,1,0,0,0
Pie Face,0,1,0,0,0,0,0,0
Lis Pustyni,0,0,0,0,0,0,1,0
Drakskatten,0,0,0,0,0,0,0,0
Brillance,0,0,0,0,0,0,0,0
Lift Off,0,0,0,0,0,0,0,0
Trivial Pursuit Digital Choice,0,0,0,0,0,0,0,0
Oil: The Great Adventure,0,0,0,0,0,0,0,0
Shifti,0,0,0,0,1,0,0,0
Galactic Empires,1,0,0,0,0,0,0,0
A Duel Betwixt Us,0,0,0,0,0,0,0,0
Alien Autopsy,0,1,0,0,0,0,0,0
Hear Me Out,0,0,0,0,0,0,0,0
Godzilla: Kaiju World Wars,0,0,0,0,0,0,0,0
Dao,0,0,0,0,1,0,0,0
Snout! The Pass The Pigs Card Game,0,0,0,0,0,0,0,0
Take the Train,0,0,0,0,0,0,0,0
Monopoly Town,0,1,0,0,0,0,0,0
Dream Team,0,0,0,0,0,0,0,0
Pickles to Penguins,0,0,0,0,0,0,0,0
Ten Commandments Bible Game,0,0,0,0,1,0,0,0
Ani-Mayhem,1,0,0,0,0,0,0,0
Army vs. Aliens,0,0,0,0,0,1,0,0
"The Walking Dead ""Don't Look Back"" Dice Game",0,0,0,0,0,0,0,0
Game Box: Family Feud - Disney Edition,0,0,0,0,0,0,0,0
U-Build Mouse Trap,0,1,0,0,0,0,0,0
Mage Master,0,0,0,0,0,0,0,0
The Big Bang Theory: The Party Game,0,0,0,0,0,0,0,0
Avatar: The Board Game,0,0,0,0,0,0,0,0
Cargo,0,0,0,0,0,0,0,0
Myth Fortunes,0,0,1,0,0,1,0,0
Vampire: Dark Influences,0,0,0,0,0,0,0,0
King Arthur,0,0,0,0,0,1,0,0
Concentration,0,0,0,0,0,1,0,0
Brew-opoly,0,0,0,0,0,0,0,0
Snakes and Ladders 3D,0,1,0,0,0,0,0,0
Scooby-Doo! Haunted House 3D Board Game,0,0,0,0,0,0,0,0
The Witches of Blackmore,0,0,0,0,0,0,0,0
3 to 4 Headed Monster,0,0,0,0,0,0,0,0
Genial daneben: Das Spiel,0,0,0,0,0,0,0,0
Robot Wars: The Game,0,0,0,0,0,0,0,0
Animal Upon Animal: The Card Game,0,1,0,0,0,0,0,0
Gold Raiders,0,0,0,0,0,0,0,0
Sweet Mess,0,0,0,0,0,0,0,0
Outpost: Siberia,0,0,0,0,0,0,0,0
Egyptians,0,0,0,0,0,0,0,0
Wikipedia: The Game About Everything,0,0,0,0,0,0,0,0
The 80's Game,0,0,0,0,0,0,0,0
Monopoly: Socialism,0,0,0,0,0,0,0,0
Casanova,0,0,0,0,0,0,0,0
Across Africa,0,0,0,0,0,0,0,0
More Dirty Minds,0,0,0,0,0,0,0,0
Reminiscing: The Game For People Over Thirty,0,0,0,0,0,0,0,0
Crystal Maze,0,0,0,0,0,0,0,0
Yahtzee Flash,0,0,0,0,0,0,0,0
Mid-East Peace,0,0,0,0,0,0,1,0
Dice Devils,0,0,0,0,0,0,0,0
Gnome Tribes,0,0,0,0,0,0,1,0
The Game of Maze,0,0,0,0,0,0,0,0
Mystery Garden,0,1,0,0,0,0,0,0
Jenga Max,0,0,0,0,0,0,0,0
Impact,0,0,0,0,0,0,0,0
Super Mario Bros. Power Up Card Game,0,0,0,0,0,0,0,0
The Target,0,0,0,0,0,0,0,0
Arabian Nightmare: The Kuwait War,0,0,0,0,0,0,1,0
Água: The Water Cycle,0,0,0,0,0,0,0,0
Busungar,0,1,0,0,0,0,0,0
1862,0,0,0,0,0,0,1,0
Arena: Gladiator League,0,0,0,0,0,0,0,0
Monopoly Junior: Dig 'n Dinos,0,1,0,0,0,0,0,0
Happy Days,0,1,0,0,0,0,0,0
Safari,0,1,0,0,0,0,0,0
Hägar ruft zum Beutefest,0,0,0,0,0,0,0,0
Backwords,0,0,0,0,0,0,0,0
The Laughing Pig,0,1,0,0,0,0,0,0
Bus Stop,0,1,0,0,0,0,0,0
RIFTS Collectible Card Game,1,0,0,0,0,0,0,0
The Game of Life Adventure Edition,0,0,0,0,0,0,0,0
Bata-Waf,0,0,0,0,0,0,0,0
Cortez,0,0,0,0,0,0,0,0
Mad Science Expo,0,0,0,0,0,0,0,0
Cashflow for Kids,0,0,0,0,0,0,0,0
Grand Bazaar,0,0,0,0,0,0,0,0
Change Horses,0,0,0,0,0,1,0,0
Project Mars,0,0,0,0,0,0,0,0
